Gender,Attrition/Retention ,Age group,Department,Education Switch Calc,Job Role,Attrition,Attrition Label,Education,Education Field,Switch Attrition/Retention ,0,Age,Attrition Count,Employee Count,Job Involvement,Job Level,Job Satisfaction,Relationship Satisfaction,Work Life Balance,Environment Satisfaction,Attrition,CF_current Employee,Total Working Years,Years In Current Role,Monthly Income,
Male,Retention,25-34,Sales,Master's Degree,Sales Executive,No,Current Employees,Master's Degree,Marketing,TRUE,0,33,,1,3,2,3,2,3,2,No,1,15,14,5207,
Male,Retention,35-44,Sales,Master's Degree,Sales Executive,No,Current Employees,Master's Degree,Marketing,TRUE,0,42,,1,2,2,2,1,3,4,No,1,10,3,4025,
Male,Retention,35-44,Sales,Master's Degree,Sales Executive,No,Current Employees,Master's Degree,Medical,TRUE,0,37,,1,3,3,1,4,3,4,No,1,15,8,8321,
Male,Retention,25-34,Sales,Associates Degree,Sales Executive,No,Current Employees,Associates Degree,Marketing,TRUE,0,30,,1,3,1,3,3,3,4,No,1,5,2,2660,
Male,Retention,35-44,Sales,Associates Degree,Sales Executive,No,Current Employees,Associates Degree,Marketing,TRUE,0,36,,1,3,3,4,4,4,2,No,1,10,1,9380,
Male,Retention,35-44,Sales,Bachelor's Degree,Sales Executive,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,41,,1,4,1,4,1,3,4,No,1,6,0,2932,
Male,Retention,25-34,Sales,Bachelor's Degree,Sales Executive,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,29,,1,3,1,1,4,3,2,No,1,10,9,4723,
Male,Retention,25-34,Sales,Bachelor's Degree,Sales Executive,No,Current Employees,Bachelor's Degree,Medical,TRUE,0,29,,1,3,1,4,3,3,2,No,1,6,3,2436,
Male,Retention,25-34,Sales,Associates Degree,Sales Executive,No,Current Employees,Associates Degree,Life Sciences,TRUE,0,28,,1,3,2,3,1,3,4,No,1,14,0,6388,
Male,Retention,45-55,Sales,Bachelor's Degree,Sales Executive,No,Current Employees,Bachelor's Degree,Marketing,TRUE,0,48,,1,2,2,2,2,2,1,No,1,10,0,4187,
Male,Retention,25-34,Sales,Bachelor's Degree,Sales Executive,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,28,,1,3,3,4,2,2,3,No,1,13,6,10368,
Male,Retention,< 25,Sales,High School,Sales Representative,No,Current Employees,High School,Medical,TRUE,0,21,,1,3,2,4,3,3,2,No,1,14,0,5087,
Male,Retention,25-34,Sales,Master's Degree,Sales Executive,No,Current Employees,Master's Degree,Technical Degree,TRUE,0,30,,1,2,3,3,4,3,4,No,1,10,9,7083,
Male,Retention,45-55,Sales,Master's Degree,Sales Executive,No,Current Employees,Master's Degree,Marketing,TRUE,0,47,,1,3,5,3,3,3,3,No,1,27,0,19331,
Male,Retention,35-44,Sales,Bachelor's Degree,Sales Executive,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,38,,1,3,2,4,1,3,4,No,1,10,9,7847,
Male,Retention,45-55,Sales,Bachelor's Degree,Manager,No,Current Employees,Bachelor's Degree,Marketing,TRUE,0,50,,1,3,3,4,4,3,3,No,1,9,3,9713,
Male,Retention,25-34,Sales,Bachelor's Degree,Sales Executive,No,Current Employees,Bachelor's Degree,Medical,TRUE,0,26,,1,3,1,1,4,3,3,No,1,2,2,2380,
Male,Retention,45-55,Sales,Bachelor's Degree,Sales Executive,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,46,,1,3,3,3,4,3,4,No,1,21,0,7082,
Male,Retention,25-34,Sales,Bachelor's Degree,Sales Executive,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,34,,1,3,3,3,3,4,3,No,1,13,7,11031,
Male,Retention,35-44,Sales,Bachelor's Degree,Sales Executive,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,39,,1,3,2,3,2,4,3,No,1,10,7,5154,
Male,Retention,25-34,Sales,Bachelor's Degree,Sales Executive,No,Current Employees,Bachelor's Degree,Other,TRUE,0,34,,1,3,4,4,1,3,2,No,1,26,9,16032,
Male,Retention,25-34,Sales,Bachelor's Degree,Sales Executive,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,32,,1,2,1,2,2,3,4,No,1,4,3,2440,
Male,Retention,45-55,Sales,Bachelor's Degree,Sales Executive,No,Current Employees,Bachelor's Degree,Medical,TRUE,0,49,,1,3,2,4,4,2,4,No,1,9,4,5238,
Male,Retention,25-34,Sales,Bachelor's Degree,Sales Executive,No,Current Employees,Bachelor's Degree,Technical Degree,TRUE,0,34,,1,1,3,3,3,4,3,No,1,9,0,9756,
Male,Retention,25-34,Sales,Bachelor's Degree,Sales Executive,No,Current Employees,Bachelor's Degree,Medical,TRUE,0,33,,1,1,2,1,2,2,2,No,1,6,3,4877,
Male,Retention,< 25,Sales,High School,Sales Representative,No,Current Employees,High School,Life Sciences,TRUE,0,20,,1,3,1,4,1,3,1,No,1,1,0,2061,
Male,Retention,25-34,Sales,Bachelor's Degree,Sales Executive,No,Current Employees,Bachelor's Degree,Medical,TRUE,0,28,,1,2,4,2,3,3,1,No,1,21,7,13570,
Male,Retention,25-34,Sales,Master's Degree,Sales Executive,No,Current Employees,Master's Degree,Other,TRUE,0,31,,1,3,1,1,4,4,1,No,1,5,2,2066,
Male,Retention,35-44,Sales,Master's Degree,Sales Executive,No,Current Employees,Master's Degree,Life Sciences,TRUE,0,38,,1,3,4,3,3,3,2,No,1,36,8,17426,
Male,Retention,35-44,Sales,High School,Sales Representative,No,Current Employees,High School,Life Sciences,TRUE,0,35,,1,2,2,1,1,3,3,No,1,10,2,4789,
Male,Retention,35-44,Sales,Bachelor's Degree,Sales Executive,No,Current Employees,Bachelor's Degree,Marketing,TRUE,0,41,,1,3,1,1,3,3,3,No,1,3,2,3591,
Male,Retention,25-34,Sales,High School,Sales Executive,No,Current Employees,High School,Life Sciences,TRUE,0,30,,1,2,2,3,4,3,2,No,1,9,8,3540,
Male,Retention,25-34,Sales,Master's Degree,Sales Executive,No,Current Employees,Master's Degree,Medical,TRUE,0,34,,1,3,2,2,3,3,3,No,1,14,4,4393,
Male,Retention,25-34,Sales,Bachelor's Degree,Sales Executive,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,34,,1,2,1,3,1,3,2,No,1,6,3,2430,
Male,Retention,35-44,Sales,Associates Degree,Sales Executive,No,Current Employees,Associates Degree,Life Sciences,TRUE,0,41,,1,2,2,3,4,3,4,No,1,8,7,6712,
Male,Retention,25-34,Sales,Bachelor's Degree,Sales Executive,No,Current Employees,Bachelor's Degree,Marketing,TRUE,0,27,,1,3,2,3,1,2,3,No,1,13,12,6306,
Male,Retention,35-44,Sales,Bachelor's Degree,Sales Executive,No,Current Employees,Bachelor's Degree,Medical,TRUE,0,43,,1,4,1,2,2,3,1,No,1,5,4,2810,
Male,Retention,25-34,Sales,Doctoral Degree,Sales Executive,No,Current Employees,Doctoral Degree,Marketing,TRUE,0,32,,1,2,3,3,4,2,3,No,1,25,15,10748,
Male,Retention,25-34,Sales,Master's Degree,Sales Executive,No,Current Employees,Master's Degree,Medical,TRUE,0,33,,1,3,1,3,2,2,3,No,1,10,3,2936,
Male,Retention,25-34,Sales,Master's Degree,Sales Executive,No,Current Employees,Master's Degree,Marketing,TRUE,0,32,,1,3,1,4,3,3,4,No,1,7,7,2570,
Male,Retention,45-55,Sales,Master's Degree,Manager,No,Current Employees,Master's Degree,Life Sciences,TRUE,0,46,,1,3,4,2,4,2,2,No,1,37,9,16291,
Male,Retention,35-44,Sales,Bachelor's Degree,Sales Executive,No,Current Employees,Bachelor's Degree,Medical,TRUE,0,39,,1,1,2,4,1,2,4,No,1,15,12,5406,
Male,Retention,35-44,HR,High School,Human Resources,No,Current Employees,High School,Human Resources,TRUE,0,36,,1,2,2,4,4,2,2,No,1,10,1,3886,
Male,Retention,25-34,HR,Bachelor's Degree,Human Resources,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,30,,1,3,2,3,3,3,4,No,1,9,7,5968,
Male,Retention,35-44,HR,Associates Degree,Manager,No,Current Employees,Associates Degree,Medical,TRUE,0,40,,1,1,2,1,2,3,4,No,1,10,8,5003,
Male,Retention,35-44,R & D,Associates Degree,Manufacturing Director,No,Current Employees,Associates Degree,Medical,TRUE,0,39,,1,2,4,4,2,3,3,No,1,23,2,15202,
Male,Retention,45-55,R & D,Bachelor's Degree,Healthcare Representative,No,Current Employees,Bachelor's Degree,Medical,TRUE,0,47,,1,3,2,4,3,3,1,No,1,7,7,5675,
Male,Retention,35-44,R & D,Master's Degree,Laboratory Technician,No,Current Employees,Master's Degree,Life Sciences,TRUE,0,36,,1,3,1,3,1,4,3,No,1,6,3,2064,
Male,Retention,45-55,R & D,Master's Degree,Research Scientist,No,Current Employees,Master's Degree,Technical Degree,TRUE,0,55,,1,1,3,4,3,4,3,No,1,19,0,10883,
Male,Retention,35-44,R & D,Bachelor's Degree,Laboratory Technician,No,Current Employees,Bachelor's Degree,Medical,TRUE,0,42,,1,4,2,1,1,3,4,No,1,13,4,6842,
Male,Retention,25-34,R & D,Bachelor's Degree,Manufacturing Director,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,27,,1,3,1,1,2,3,3,No,1,5,3,2289,
Male,Retention,> 55,R & D,Associates Degree,Research Scientist,No,Current Employees,Associates Degree,Life Sciences,TRUE,0,57,,1,3,1,2,2,2,2,No,1,7,3,2766,
Male,Retention,> 55,R & D,Master's Degree,Healthcare Representative,No,Current Employees,Master's Degree,Medical,TRUE,0,60,,1,3,2,2,3,3,4,No,1,7,4,5295,
Male,Retention,35-44,R & D,Associates Degree,Research Director,No,Current Employees,Associates Degree,Life Sciences,TRUE,0,43,,1,3,2,1,4,3,1,No,1,10,0,5151,
Male,Retention,45-55,R & D,High School,Healthcare Representative,No,Current Employees,High School,Life Sciences,TRUE,0,45,,1,2,1,4,2,4,2,No,1,19,2,2662,
Male,Retention,45-55,R & D,Doctoral Degree,Manager,No,Current Employees,Doctoral Degree,Medical,TRUE,0,48,,1,4,2,3,1,2,2,No,1,13,9,4900,
Male,Retention,35-44,R & D,Master's Degree,Laboratory Technician,No,Current Employees,Master's Degree,Life Sciences,TRUE,0,41,,1,2,4,3,1,3,3,No,1,14,10,17603,
Male,Retention,> 55,R & D,Master's Degree,Healthcare Representative,No,Current Employees,Master's Degree,Life Sciences,TRUE,0,56,,1,3,1,4,1,3,4,No,1,12,3,2782,
Male,Retention,35-44,R & D,Master's Degree,Research Scientist,No,Current Employees,Master's Degree,Technical Degree,TRUE,0,42,,1,3,1,4,4,3,4,No,1,8,4,2132,
Male,Retention,35-44,R & D,High School,Research Director,No,Current Employees,High School,Medical,TRUE,0,39,,1,3,3,3,2,3,1,No,1,25,14,8633,
Male,Retention,25-34,R & D,Bachelor's Degree,Manager,No,Current Employees,Bachelor's Degree,Medical,TRUE,0,32,,1,3,3,3,3,3,3,No,1,9,3,13464,
Male,Retention,25-34,R & D,Bachelor's Degree,Research Scientist,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,31,,1,3,3,4,2,4,3,No,1,10,2,11244,
Male,Retention,25-34,R & D,Master's Degree,Manufacturing Director,No,Current Employees,Master's Degree,Life Sciences,TRUE,0,32,,1,2,2,4,2,3,4,No,1,8,0,9679,
Male,Retention,35-44,R & D,Associates Degree,Manager,No,Current Employees,Associates Degree,Other,TRUE,0,42,,1,2,5,4,4,3,4,No,1,24,0,19613,
Male,Retention,35-44,R & D,Master's Degree,Research Scientist,No,Current Employees,Master's Degree,Medical,TRUE,0,37,,1,2,5,4,3,3,3,No,1,36,6,19586,
Male,Retention,35-44,R & D,Bachelor's Degree,Manufacturing Director,No,Current Employees,Bachelor's Degree,Medical,TRUE,0,39,,1,4,2,3,3,3,2,No,1,10,8,6799,
Male,Retention,25-34,R & D,Associates Degree,Healthcare Representative,No,Current Employees,Associates Degree,Life Sciences,TRUE,0,33,,1,3,3,4,1,2,1,No,1,14,8,9888,
Male,Retention,35-44,R & D,Bachelor's Degree,Research Scientist,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,41,,1,2,4,3,4,2,1,No,1,27,2,12965,
Male,Retention,25-34,R & D,Bachelor's Degree,Laboratory Technician,No,Current Employees,Bachelor's Degree,Medical,TRUE,0,26,,1,3,2,4,3,3,3,No,1,7,5,5368,
Male,Retention,45-55,R & D,Bachelor's Degree,Research Scientist,No,Current Employees,Bachelor's Degree,Technical Degree,TRUE,0,45,,1,4,3,4,1,3,3,No,1,16,11,13744,
Male,Retention,35-44,R & D,Associates Degree,Healthcare Representative,No,Current Employees,Associates Degree,Life Sciences,TRUE,0,36,,1,3,5,1,3,3,4,No,1,32,8,19701,
Male,Retention,25-34,Sales,Bachelor's Degree,Sales Executive,No,Current Employees,Bachelor's Degree,Marketing,TRUE,0,34,,1,3,2,2,4,3,4,No,1,15,0,6962,
Male,Retention,35-44,Sales,Master's Degree,Sales Executive,No,Current Employees,Master's Degree,Life Sciences,TRUE,0,43,,1,3,2,3,2,2,1,No,1,6,3,4907,
Male,Retention,> 55,Sales,Bachelor's Degree,Manager,No,Current Employees,Bachelor's Degree,Medical,TRUE,0,58,,1,1,2,4,1,2,2,No,1,20,2,5405,
Male,Retention,25-34,Sales,Associates Degree,Sales Representative,No,Current Employees,Associates Degree,Technical Degree,TRUE,0,34,,1,3,4,4,4,3,3,No,1,21,7,16437,
Male,Retention,25-34,Sales,Associates Degree,Sales Executive,No,Current Employees,Associates Degree,Technical Degree,TRUE,0,34,,1,4,2,2,2,3,2,No,1,6,2,6142,
Male,Retention,45-55,Sales,Doctoral Degree,Manager,No,Current Employees,Doctoral Degree,Marketing,TRUE,0,55,,1,3,2,1,3,3,4,No,1,16,3,4284,
Male,Retention,35-44,Sales,Master's Degree,Sales Representative,No,Current Employees,Master's Degree,Life Sciences,TRUE,0,36,,1,3,1,3,2,3,2,No,1,12,10,2308,
Male,Retention,35-44,Sales,Master's Degree,Sales Executive,No,Current Employees,Master's Degree,Marketing,TRUE,0,36,,1,3,1,4,4,2,3,No,1,7,2,2644,
Female,Attrition,25-34,HR,Bachelor's Degree,Human Resources,Yes,Attrited Employees,Bachelor's Degree,Human Resources,TRUE,0,27,1,1,2,1,4,3,2,3,Yes,0,6,2,2180,
Female,Attrition,25-34,HR,Master's Degree,Human Resources,Yes,Attrited Employees,Master's Degree,Technical Degree,TRUE,0,34,1,1,2,1,2,1,3,1,Yes,0,1,0,2863,
Female,Attrition,25-34,HR,Bachelor's Degree,Human Resources,Yes,Attrited Employees,Bachelor's Degree,Human Resources,TRUE,0,30,1,1,4,3,2,1,3,3,Yes,0,10,8,7446,
Female,Attrition,25-34,HR,Associates Degree,Human Resources,Yes,Attrited Employees,Associates Degree,Medical,TRUE,0,26,1,1,3,1,3,1,1,4,Yes,0,7,2,4084,
Female,Attrition,25-34,R & D,Bachelor's Degree,Research Scientist,Yes,Attrited Employees,Bachelor's Degree,Life Sciences,TRUE,0,31,1,1,3,2,2,1,1,1,Yes,0,7,3,5765,
Female,Attrition,35-44,R & D,Bachelor's Degree,Laboratory Technician,Yes,Attrited Employees,Bachelor's Degree,Life Sciences,TRUE,0,35,1,1,1,1,3,2,3,2,Yes,0,1,0,1359,
Female,Attrition,25-34,R & D,Associates Degree,Research Scientist,Yes,Attrited Employees,Associates Degree,Life Sciences,TRUE,0,32,1,1,3,1,3,4,3,1,Yes,0,2,2,2742,
Female,Attrition,45-55,R & D,Doctoral Degree,Manufacturing Director,Yes,Attrited Employees,Doctoral Degree,Technical Degree,TRUE,0,53,1,1,2,3,4,2,3,3,Yes,0,34,7,10169,
Female,Attrition,< 25,R & D,High School,Laboratory Technician,Yes,Attrited Employees,High School,Medical,TRUE,0,22,1,1,2,1,2,3,4,1,Yes,0,1,0,1261,
Female,Attrition,25-34,R & D,High School,Healthcare Representative,Yes,Attrited Employees,High School,Other,TRUE,0,29,1,1,1,1,2,3,3,2,Yes,0,2,2,2760,
Female,Attrition,25-34,R & D,Doctoral Degree,Manufacturing Director,Yes,Attrited Employees,Doctoral Degree,Life Sciences,TRUE,0,31,1,1,3,2,1,3,2,4,Yes,0,11,1,5346,
Female,Attrition,25-34,R & D,Bachelor's Degree,Research Scientist,Yes,Attrited Employees,Bachelor's Degree,Life Sciences,TRUE,0,31,1,1,2,1,1,3,2,3,Yes,0,8,0,2561,
Female,Attrition,25-34,Sales,Bachelor's Degree,Sales Executive,Yes,Attrited Employees,Bachelor's Degree,Technical Degree,TRUE,0,29,1,1,3,2,3,4,3,2,Yes,0,12,3,6728,
Female,Attrition,25-34,Sales,Bachelor's Degree,Sales Representative,Yes,Attrited Employees,Bachelor's Degree,Marketing,TRUE,0,29,1,1,1,4,3,3,1,3,Yes,0,25,5,12936,
Female,Attrition,25-34,Sales,Master's Degree,Sales Representative,Yes,Attrited Employees,Master's Degree,Life Sciences,TRUE,0,31,1,1,3,1,3,4,4,1,Yes,0,5,2,2909,
Female,Attrition,< 25,Sales,Associates Degree,Sales Representative,Yes,Attrited Employees,Associates Degree,Medical,TRUE,0,18,1,1,3,1,1,1,2,4,Yes,0,1,0,1790,
Female,Attrition,45-55,Sales,Associates Degree,Sales Representative,Yes,Attrited Employees,Associates Degree,Medical,TRUE,0,48,1,1,4,1,1,4,3,3,Yes,0,1,0,1091,
Female,Attrition,25-34,Sales,Associates Degree,Sales Executive,Yes,Attrited Employees,Associates Degree,Marketing,TRUE,0,28,1,1,4,1,1,3,3,4,Yes,0,2,0,2956,
Female,Attrition,35-44,R & D,Bachelor's Degree,Laboratory Technician,Yes,Attrited Employees,Bachelor's Degree,Life Sciences,TRUE,0,39,1,1,1,1,3,3,3,4,Yes,0,1,0,1555,
Female,Attrition,45-55,R & D,Associates Degree,Healthcare Representative,Yes,Attrited Employees,Associates Degree,Medical,TRUE,0,46,1,1,2,1,4,1,2,3,Yes,0,6,1,2367,
Female,Attrition,25-34,Sales,Master's Degree,Sales Executive,Yes,Attrited Employees,Master's Degree,Medical,TRUE,0,34,1,1,3,1,3,4,1,4,Yes,0,14,9,2339,
Female,Attrition,25-34,Sales,Bachelor's Degree,Sales Executive,Yes,Attrited Employees,Bachelor's Degree,Life Sciences,TRUE,0,33,1,1,3,2,2,1,3,3,Yes,0,7,2,4855,
Female,Attrition,45-55,Sales,Bachelor's Degree,Sales Executive,Yes,Attrited Employees,Bachelor's Degree,Life Sciences,TRUE,0,46,1,1,2,1,1,3,1,1,Yes,0,11,7,2362,
Male,Attrition,25-34,HR,Bachelor's Degree,Human Resources,Yes,Attrited Employees,Bachelor's Degree,Human Resources,TRUE,0,29,1,1,3,1,4,4,3,1,Yes,0,5,2,2587,
Male,Attrition,< 25,HR,High School,Human Resources,Yes,Attrited Employees,High School,Human Resources,TRUE,0,24,1,1,3,1,1,2,1,4,Yes,0,15,4,2018,
Male,Attrition,25-34,HR,Doctoral Degree,Human Resources,Yes,Attrited Employees,Doctoral Degree,Human Resources,TRUE,0,31,1,1,3,2,1,2,1,4,Yes,0,10,3,4213,
Male,Attrition,25-34,R & D,Master's Degree,Research Scientist,Yes,Attrited Employees,Master's Degree,Technical Degree,TRUE,0,29,1,1,3,1,2,1,3,4,Yes,0,1,0,1393,
Male,Attrition,35-44,R & D,Bachelor's Degree,Laboratory Technician,Yes,Attrited Employees,Bachelor's Degree,Life Sciences,TRUE,0,40,1,1,3,3,4,1,4,1,Yes,0,28,7,10096,
Male,Attrition,25-34,R & D,Master's Degree,Research Scientist,Yes,Attrited Employees,Master's Degree,Medical,TRUE,0,29,1,1,2,1,1,1,3,1,Yes,0,6,2,4400,
Male,Attrition,> 55,R & D,Associates Degree,Laboratory Technician,Yes,Attrited Employees,Associates Degree,Life Sciences,TRUE,0,56,1,1,2,3,1,3,3,4,Yes,0,15,12,10306,
Male,Attrition,< 25,R & D,Bachelor's Degree,Laboratory Technician,Yes,Attrited Employees,Bachelor's Degree,Medical,TRUE,0,24,1,1,2,2,1,4,3,2,Yes,0,10,8,9714,
Male,Attrition,25-34,R & D,Bachelor's Degree,Laboratory Technician,Yes,Attrited Employees,Bachelor's Degree,Life Sciences,TRUE,0,31,1,1,3,3,3,1,3,1,Yes,0,10,0,8161,
Male,Attrition,25-34,R & D,Associates Degree,Laboratory Technician,Yes,Attrited Employees,Associates Degree,Medical,TRUE,0,28,1,1,1,2,2,2,3,1,Yes,0,10,0,6735,
Male,Attrition,35-44,R & D,Bachelor's Degree,Research Scientist,Yes,Attrited Employees,Bachelor's Degree,Technical Degree,TRUE,0,43,1,1,3,1,2,2,3,2,Yes,0,1,0,2679,
Male,Attrition,25-34,R & D,Bachelor's Degree,Laboratory Technician,Yes,Attrited Employees,Bachelor's Degree,Technical Degree,TRUE,0,28,1,1,3,1,4,3,2,2,Yes,0,1,0,1081,
Male,Attrition,35-44,R & D,Bachelor's Degree,Manufacturing Director,Yes,Attrited Employees,Bachelor's Degree,Medical,TRUE,0,38,1,1,4,1,3,1,3,1,Yes,0,8,1,2432,
Male,Attrition,35-44,R & D,Associates Degree,Research Scientist,Yes,Attrited Employees,Associates Degree,Medical,TRUE,0,44,1,1,3,3,4,1,3,3,Yes,0,9,7,7553,
Male,Attrition,25-34,R & D,Bachelor's Degree,Laboratory Technician,Yes,Attrited Employees,Bachelor's Degree,Medical,TRUE,0,28,1,1,3,1,3,3,3,4,Yes,0,19,7,2655,
Male,Attrition,< 25,R & D,High School,Laboratory Technician,Yes,Attrited Employees,High School,Medical,TRUE,0,23,1,1,3,1,4,3,4,2,Yes,0,0,0,1569,
Male,Attrition,35-44,R & D,Master's Degree,Laboratory Technician,Yes,Attrited Employees,Master's Degree,Life Sciences,TRUE,0,40,1,1,3,1,2,3,3,4,Yes,0,6,1,2148,
Male,Attrition,35-44,R & D,Master's Degree,Manufacturing Director,Yes,Attrited Employees,Master's Degree,Medical,TRUE,0,37,1,1,3,1,1,4,3,1,Yes,0,1,0,2074,
Male,Attrition,25-34,R & D,Master's Degree,Laboratory Technician,Yes,Attrited Employees,Master's Degree,Life Sciences,TRUE,0,34,1,1,3,1,1,3,3,3,Yes,0,1,0,2398,
Male,Attrition,25-34,R & D,Master's Degree,Laboratory Technician,Yes,Attrited Employees,Master's Degree,Life Sciences,TRUE,0,32,1,1,3,2,3,4,3,4,Yes,0,6,0,9854,
Male,Attrition,> 55,R & D,Associates Degree,Laboratory Technician,Yes,Attrited Employees,Associates Degree,Technical Degree,TRUE,0,56,1,1,3,1,2,3,2,3,Yes,0,6,3,2342,
Male,Attrition,25-34,Sales,Associates Degree,Sales Executive,Yes,Attrited Employees,Associates Degree,Life Sciences,TRUE,0,32,1,1,3,1,4,3,1,2,Yes,0,7,2,3722,
Male,Attrition,35-44,Sales,Associates Degree,Sales Executive,Yes,Attrited Employees,Associates Degree,Medical,TRUE,0,35,1,1,2,1,3,4,3,3,Yes,0,6,0,2437,
Male,Attrition,25-34,Sales,Associates Degree,Sales Representative,Yes,Attrited Employees,Associates Degree,Life Sciences,TRUE,0,25,1,1,3,1,1,3,2,2,Yes,0,4,0,3172,
Male,Attrition,45-55,Sales,Master's Degree,Sales Executive,Yes,Attrited Employees,Master's Degree,Life Sciences,TRUE,0,53,1,1,3,2,4,3,3,1,Yes,0,10,7,5617,
Male,Attrition,25-34,Sales,Master's Degree,Sales Executive,Yes,Attrited Employees,Master's Degree,Marketing,TRUE,0,31,1,1,2,1,1,4,3,1,Yes,0,4,2,2335,
Male,Attrition,25-34,Sales,Bachelor's Degree,Sales Representative,Yes,Attrited Employees,Bachelor's Degree,Technical Degree,TRUE,0,28,1,1,3,1,4,2,4,1,Yes,0,4,2,4787,
Male,Attrition,45-55,Sales,Bachelor's Degree,Sales Executive,Yes,Attrited Employees,Bachelor's Degree,Marketing,TRUE,0,46,1,1,3,1,2,3,3,3,Yes,0,1,1,2408,
Male,Attrition,25-34,Sales,Master's Degree,Sales Executive,Yes,Attrited Employees,Master's Degree,Marketing,TRUE,0,31,1,1,3,1,1,2,1,1,Yes,0,10,2,2166,
Male,Attrition,35-44,Sales,Doctoral Degree,Sales Executive,Yes,Attrited Employees,Doctoral Degree,Marketing,TRUE,0,36,1,1,2,1,3,1,3,4,Yes,0,5,4,3989,
Male,Attrition,25-34,Sales,Bachelor's Degree,Sales Executive,Yes,Attrited Employees,Bachelor's Degree,Life Sciences,TRUE,0,30,1,1,2,3,1,2,3,4,Yes,0,20,2,10854,
Male,Attrition,< 25,Sales,High School,Sales Representative,Yes,Attrited Employees,High School,Marketing,TRUE,0,21,1,1,1,2,4,4,2,1,Yes,0,7,2,5440,
